image,dx1,dy1,dx2,dy2,dx3,dy3,dx4,dy4
forest_27_0.jpg,-26,10,-4,23,-22,-23,-8,-22
forest_27_1.jpg,3,-27,10,15,-9,16,18,29
forest_27_2.jpg,-26,6,-26,23,-13,2,7,-4
forest_28_0.jpg,-25,12,-17,-18,18,-9,-1,-24
forest_28_1.jpg,19,30,15,-25,8,5,13,-3
forest_28_2.jpg,-9,-27,-15,16,26,-20,-11,-25
forest_29_0.jpg,29,20,-21,-6,-28,-19,-18,30
forest_29_1.jpg,-6,-1,3,31,-3,2,21,5
forest_29_2.jpg,-20,22,28,-16,26,8,25,-6
forest_30_0.jpg,-23,-13,1,2,-12,14,-24,11
forest_30_1.jpg,26,-20,20,6,5,-2,25,-14
forest_30_2.jpg,-3,2,-17,2,27,-23,-2,12
forest_31_0.jpg,-19,19,-21,8,15,22,-27,-21
forest_31_1.jpg,1,0,-12,-3,4,-5,12,-18
forest_31_2.jpg,5,1,-7,22,-7,-28,-2,19
forest_32_0.jpg,16,-10,30,-16,6,-2,28,-21
forest_32_1.jpg,-16,11,-13,-6,23,8,7,-14
forest_32_2.jpg,-30,-5,-18,25,0,-7,-21,-24
forest_33_0.jpg,-11,-26,17,29,-12,12,-1,2
forest_33_1.jpg,0,-8,-2,-29,15,29,-3,7
forest_33_2.jpg,29,-31,8,19,13,28,-27,-3
forest_34_0.jpg,-7,11,-20,-28,-2,22,-10,-32
forest_34_1.jpg,-16,-12,-27,-3,-21,28,6,-12
forest_34_2.jpg,-8,-14,0,22,21,-9,-8,-24
forest_35_0.jpg,15,-25,-1,-10,27,-19,3,-18
forest_35_1.jpg,-13,-13,12,1,19,26,10,13
forest_35_2.jpg,14,-31,-16,23,-6,-19,9,25
forest_36_0.jpg,-6,13,13,-31,-10,-6,25,2
forest_36_1.jpg,19,-19,-5,23,-26,-5,11,-29
forest_36_2.jpg,-5,-16,-19,2,-9,11,28,-19
forest_37_0.jpg,-6,23,28,-8,-10,-12,15,31
forest_37_1.jpg,-10,21,15,10,-20,5,8,4
forest_37_2.jpg,-29,22,23,27,16,9,2,22
forest_38_0.jpg,-29,-7,-30,-20,23,-8,5,-12
forest_38_1.jpg,16,-14,6,6,22,-15,-3,-7
forest_38_2.jpg,-2,-2,31,26,-20,-3,15,-19
forest_39_0.jpg,12,-20,26,-5,12,-21,-20,19
forest_39_1.jpg,7,-17,16,-19,21,-12,-5,30
forest_39_2.jpg,18,-1,3,-8,-28,14,-4,-20
forest_40_0.jpg,23,13,8,10,7,6,-1,-32
forest_40_1.jpg,-29,29,-20,18,-3,5,-12,-25
forest_40_2.jpg,22,11,4,4,14,-18,-15,-20
forest_41_0.jpg,-8,13,-31,19,-28,-20,-27,-32
forest_41_1.jpg,-5,-8,13,-31,29,-29,-23,-25
forest_41_2.jpg,2,-22,-32,-23,-15,-16,-17,-4
forest_42_0.jpg,-14,-10,-29,0,23,13,-2,31
forest_42_1.jpg,21,-12,-7,3,-4,-31,14,31
forest_42_2.jpg,-30,-5,-6,12,-13,30,-10,20
forest_43_0.jpg,-12,31,31,18,-8,13,-9,15
forest_43_1.jpg,1,-1,-27,14,13,-28,18,30
forest_43_2.jpg,1,13,5,31,-31,10,-2,1
forest_44_0.jpg,15,-19,-24,-14,16,20,16,18
forest_44_1.jpg,14,-30,21,-31,-21,-13,13,21
forest_44_2.jpg,-10,7,9,5,-26,-19,-1,-15
forest_45_0.jpg,-29,6,-3,25,28,-21,-13,-12
forest_45_1.jpg,-1,-5,4,16,7,13,10,27
forest_45_2.jpg,13,-18,12,7,27,8,2,-23
forest_46_0.jpg,-5,-24,-15,-13,-32,-20,22,-18
forest_46_1.jpg,16,28,30,8,-8,0,9,-24
forest_46_2.jpg,-16,-32,17,-27,-20,-15,-24,26
forest_47_0.jpg,-9,-13,28,-6,19,25,-5,-13
forest_47_1.jpg,-15,7,5,-16,4,0,-26,15
forest_47_2.jpg,10,-12,19,5,18,-9,-18,-1
forest_48_0.jpg,7,18,-21,-14,10,-7,-19,1
forest_48_1.jpg,10,19,-24,23,31,-7,-28,-25
forest_48_2.jpg,31,21,-16,0,-8,-13,-27,-1
forest_49_0.jpg,-31,-16,-1,11,30,31,20,2
forest_49_1.jpg,6,17,-26,-12,22,-3,-19,-21
forest_49_2.jpg,-11,9,-21,20,12,-18,30,5
forest_50_0.jpg,-32,20,-16,-7,-8,16,17,14
forest_50_1.jpg,11,0,22,-6,8,-32,-7,-1
forest_50_2.jpg,-5,13,26,2,21,-2,-22,31
forest_51_0.jpg,-21,-5,29,-5,28,3,0,13
forest_51_1.jpg,24,-26,-20,28,-11,21,-26,22
forest_51_2.jpg,26,-21,-27,1,-5,16,14,15
forest_52_0.jpg,14,29,4,-26,-9,-11,8,-28
forest_52_1.jpg,-16,-16,-18,-16,-28,-28,12,17
forest_52_2.jpg,11,4,14,-11,7,-9,-12,-3
forest_53_0.jpg,23,-4,25,15,-28,28,18,-30
forest_53_1.jpg,3,15,-7,4,30,-16,-24,-18
forest_53_2.jpg,-2,-25,0,-20,2,-6,-30,30
industrial_01_0.jpg,13,-31,21,-20,5,-32,13,-22
industrial_01_1.jpg,17,30,-29,3,-16,-6,27,2
industrial_01_2.jpg,-13,29,-30,-25,-22,8,-28,-29
industrial_02_0.jpg,-8,-20,-3,-4,19,-5,3,-27
industrial_02_1.jpg,-25,-9,-26,-8,-9,-11,10,-32
industrial_02_2.jpg,-4,12,18,2,17,-22,-5,9
industrial_2_0.jpg,-29,19,22,7,-23,-21,-26,-20
industrial_2_1.jpg,-10,-11,-11,22,12,-17,-24,30
industrial_2_2.jpg,-15,7,-20,-7,0,-22,18,19
industrial_03_0.jpg,9,8,-3,-17,15,20,-6,-27
industrial_03_1.jpg,20,-31,-2,-22,-14,-5,-12,-12
industrial_03_2.jpg,-8,-2,0,-4,-26,-11,-1,-22
industrial_04_0.jpg,-31,16,-20,28,-21,11,12,0
industrial_04_1.jpg,-9,18,30,-4,-16,-2,-26,26
industrial_04_2.jpg,29,28,16,6,12,-7,-15,-4
industrial_05_0.jpg,16,-10,-18,-19,-29,-27,-27,29
industrial_05_1.jpg,-17,14,-25,18,31,31,-2,-32
industrial_05_2.jpg,28,16,5,-18,19,-22,1,-7
industrial_06_0.jpg,13,-11,0,-5,-23,-2,-26,-20
industrial_06_1.jpg,28,21,-22,7,-5,30,20,-13
industrial_06_2.jpg,31,27,12,-27,5,-9,-5,-14
industrial_07_0.jpg,-18,13,11,25,22,-8,-6,-8
industrial_07_1.jpg,-16,4,21,3,20,-15,-10,-22
industrial_07_2.jpg,3,1,15,-5,-17,3,-28,-5
industrial_08_0.jpg,28,-1,-11,5,-2,-29,25,5
industrial_08_1.jpg,-4,19,-1,27,9,-26,30,3
industrial_08_2.jpg,-6,-9,5,-25,18,-24,17,-6
industrial_09_0.jpg,25,-9,-7,-8,18,15,6,22
industrial_09_1.jpg,13,12,18,14,22,10,-22,-2
industrial_09_2.jpg,-3,-13,5,23,1,-31,12,-19
industrial_10_0.jpg,3,-9,4,-29,-9,24,-22,-26
industrial_10_1.jpg,-2,-28,19,-16,-9,-26,25,-23
industrial_10_2.jpg,0,-20,27,28,27,24,-11,-16
industrial_11_0.jpg,1,17,-4,-25,23,29,15,-30
industrial_11_1.jpg,-21,-31,25,-21,-31,-28,-9,3
industrial_11_2.jpg,16,-5,0,9,-20,-8,13,-1
industrial_12_0.jpg,-9,5,-15,1,2,-6,-9,3
industrial_12_1.jpg,-25,-12,12,-16,6,-31,-24,-5
industrial_12_2.jpg,4,-20,-14,-15,30,-15,27,-26
industrial_13_0.jpg,-28,-25,8,30,-10,-9,31,31
industrial_13_1.jpg,-23,9,-13,16,13,27,6,-1
industrial_13_2.jpg,6,16,24,12,-3,-24,18,-17
industrial_14_0.jpg,20,-17,-24,23,-29,5,2,14
industrial_14_1.jpg,12,-3,20,-23,13,-16,-6,26
industrial_14_2.jpg,31,23,-10,-3,-27,0,1,31
industrial_15_0.jpg,30,20,-15,27,-15,-16,19,16
industrial_15_1.jpg,14,-7,23,14,-21,-4,-8,-22
industrial_15_2.jpg,-25,-25,-29,12,-17,1,26,-30
industrial_16_0.jpg,-32,-6,-19,-29,-5,23,16,-21
industrial_16_1.jpg,-22,5,-1,-14,-31,-2,-7,31
industrial_16_2.jpg,-30,-28,-19,-31,2,2,23,21
industrial_17_0.jpg,-25,-7,-6,24,-27,16,-28,-18
industrial_17_1.jpg,23,30,-23,27,31,17,-29,22
industrial_17_2.jpg,17,-20,-18,12,12,28,-12,9
industrial_18_0.jpg,-12,-12,15,10,26,23,-26,-31
industrial_18_1.jpg,-29,18,1,-6,-25,-10,12,4
industrial_18_2.jpg,-5,6,-21,-12,-31,-10,-4,20
industrial_19_0.jpg,-3,29,-13,-10,-19,28,-23,19
industrial_19_1.jpg,-22,28,15,12,-19,26,15,10
industrial_19_2.jpg,-21,-21,17,17,25,10,9,-2
industrial_20_0.jpg,0,-25,-30,26,8,4,22,0
industrial_20_1.jpg,11,17,-20,-6,20,-15,-24,-12
industrial_20_2.jpg,2,18,31,-17,4,-29,-30,27
industrial_21_0.jpg,-29,1,-8,11,-16,-25,12,-9
industrial_21_1.jpg,-30,6,13,-2,-28,-14,-4,4
industrial_21_2.jpg,-14,-13,11,28,-24,-24,23,-32
industrial_22_0.jpg,6,-20,12,13,3,5,8,24
industrial_22_1.jpg,7,-2,23,22,-17,31,26,-25
industrial_22_2.jpg,4,-11,-31,31,11,-28,7,17
industrial_23_0.jpg,22,24,13,26,4,-21,-20,-1
industrial_23_1.jpg,26,21,26,-15,-18,8,25,30
industrial_23_2.jpg,-20,8,-11,-28,-19,27,-25,-26
industrial_24_0.jpg,-16,-10,-7,30,-23,30,-4,-32
industrial_24_1.jpg,-8,-4,-15,26,12,-14,-30,6
industrial_24_2.jpg,11,2,20,22,19,-32,-13,-1
industrial_25_0.jpg,-10,27,28,-29,-6,-2,-4,-13
industrial_25_1.jpg,30,20,-1,-22,-24,21,20,25
industrial_25_2.jpg,-28,12,14,30,-1,25,-21,22
industrial_26_0.jpg,24,-1,-10,20,-2,9,3,2
industrial_26_1.jpg,14,-9,-11,25,-31,19,28,-28
industrial_26_2.jpg,-8,-11,16,21,-32,-29,4,-23
industrial_27_0.jpg,10,18,-10,3,-26,22,21,-1
industrial_27_1.jpg,-30,-30,23,10,-6,23,2,30
industrial_27_2.jpg,-15,16,16,-9,4,4,-9,22
industrial_28_0.jpg,-12,0,-24,-22,-20,-8,-13,8
industrial_28_1.jpg,13,12,13,21,-23,-5,12,-2
industrial_28_2.jpg,21,-6,-16,-18,-24,12,6,-12
industrial_29_0.jpg,-29,25,28,31,-26,11,-7,24
industrial_29_1.jpg,31,-6,0,-2,3,-13,7,-22
industrial_29_2.jpg,25,7,27,-13,24,-1,-17,22
industrial_30_0.jpg,-4,-14,-26,21,-14,29,-15,-17
industrial_30_1.jpg,-24,17,17,-21,1,7,21,12
industrial_30_2.jpg,26,-16,-15,14,10,1,30,25
industrial_31_0.jpg,25,27,12,-20,-16,-30,-19,20
industrial_31_1.jpg,20,-1,8,-4,-4,0,-15,-5
industrial_31_2.jpg,30,2,-29,-17,22,22,9,25
industrial_32_0.jpg,11,-2,7,-31,-31,31,20,9
industrial_32_1.jpg,-12,-11,-13,23,17,27,-2,-14
industrial_32_2.jpg,22,31,1,26,-19,29,-27,19
industrial_33_0.jpg,-4,25,-18,-22,-2,9,7,1
industrial_33_1.jpg,10,-13,17,-11,-29,1,1,-18
industrial_33_2.jpg,0,-25,2,-29,-18,-4,23,-11
industrial_34_0.jpg,-7,-3,-22,5,17,-14,-20,29
industrial_34_1.jpg,-19,-12,-1,-16,5,-29,22,3
industrial_34_2.jpg,-19,-5,-28,2,8,21,-22,13
industrial_35_0.jpg,-26,-27,8,-12,16,-24,-8,-28
industrial_35_1.jpg,-31,-18,12,-12,-4,-7,26,-16
industrial_35_2.jpg,-21,13,9,-30,-16,-25,11,-7
industrial_36_0.jpg,11,-9,-13,2,-9,26,16,-21
industrial_36_1.jpg,22,1,-8,-7,-3,15,2,20
industrial_36_2.jpg,-20,0,-7,25,21,27,0,-26
industrial_37_0.jpg,16,18,28,2,-15,-12,-28,-15
industrial_37_1.jpg,-6,-3,21,0,-26,2,-13,-26
industrial_37_2.jpg,16,-4,15,19,-10,15,4,7
industrial_38_0.jpg,-26,2,-8,-9,12,-9,-25,14
industrial_38_1.jpg,-14,-15,-12,3,-23,-7,-21,-21
industrial_38_2.jpg,27,-32,14,5,15,12,21,22
industrial_39_0.jpg,3,-10,28,22,-32,25,-15,-31
industrial_39_1.jpg,13,30,13,-5,-4,-8,-23,18
industrial_39_2.jpg,18,29,-8,31,9,0,30,-8
industrial_40_0.jpg,-19,-20,11,30,28,0,-17,-2
industrial_40_1.jpg,-29,20,-19,-31,29,25,22,23
industrial_40_2.jpg,-30,30,-23,20,-15,-26,-20,-23
industrial_41_0.jpg,22,-11,9,11,20,13,11,-9
industrial_41_1.jpg,-3,16,3,7,30,17,15,21
industrial_41_2.jpg,-20,16,8,2,-8,-19,16,-24
industrial_43_0.jpg,-18,-31,30,-30,-26,19,-10,-25
industrial_43_1.jpg,9,-2,24,21,-13,-6,7,26
industrial_43_2.jpg,1,-26,-3,27,-24,-9,27,-4
industrial_44_0.jpg,4,8,-16,15,11,17,-3,19
industrial_44_1.jpg,-21,3,-16,-19,-23,-25,-28,-24
industrial_44_2.jpg,-29,16,11,-32,28,13,-9,-14
industrial_45_0.jpg,-26,-9,-10,30,19,5,9,-30
industrial_45_1.jpg,10,-27,-28,27,-27,2,5,25
industrial_45_2.jpg,4,-30,-19,-7,6,18,15,23
industrial_46_0.jpg,-16,29,22,22,18,-3,18,-15
industrial_46_1.jpg,14,-30,-3,2,1,-32,-21,29
industrial_46_2.jpg,25,13,-4,9,17,-14,13,-10
industrial_47_0.jpg,-2,10,0,17,-3,-12,-16,-15
industrial_47_1.jpg,-13,19,19,-12,-25,-14,23,9
industrial_47_2.jpg,6,-10,-26,11,3,6,3,-14
industrial_48_0.jpg,-14,-31,-8,19,-28,4,-13,-7
industrial_48_1.jpg,19,31,-31,12,-3,-18,27,-12
industrial_48_2.jpg,13,-22,-10,-21,2,3,-1,-32
industrial_49_0.jpg,27,-20,-13,4,-14,21,-26,-1
industrial_49_1.jpg,4,28,-22,31,23,17,21,18
industrial_49_2.jpg,-10,22,-29,12,18,13,30,30
industrial_50_0.jpg,-9,-13,28,-19,7,28,6,17
industrial_50_1.jpg,-8,31,20,-31,12,11,2,11
industrial_50_2.jpg,1,9,-17,18,-20,-18,-30,-29
industrial_51_0.jpg,-28,18,11,-8,-13,-26,31,18
industrial_51_1.jpg,17,13,-17,-12,2,-8,-18,-28
industrial_51_2.jpg,12,26,31,-30,0,-26,12,6
industrial_52_0.jpg,-26,-16,-26,-13,-1,-13,20,14
industrial_52_1.jpg,28,19,14,20,-26,-29,-32,17
industrial_52_2.jpg,2,11,-14,9,-23,-29,-25,-9
industrial_53_0.jpg,-29,-5,28,-1,-15,-31,29,-16
industrial_53_1.jpg,-14,-32,5,-22,26,-19,31,22
industrial_53_2.jpg,5,-2,-32,-28,-5,-28,-13,-17
meadow_01_0.jpg,-19,-14,-30,-5,30,6,-6,3
meadow_01_1.jpg,23,-11,1,24,-9,22,11,-13
meadow_01_2.jpg,-14,-2,-24,-17,30,-23,-10,24
meadow_02_0.jpg,13,26,-18,-16,-25,-13,-19,12
meadow_02_1.jpg,-1,14,17,19,-29,-20,-6,-18
meadow_02_2.jpg,-31,4,22,25,-14,27,5,24
meadow_03_0.jpg,5,0,29,-21,2,1,-10,25
meadow_03_1.jpg,-14,12,-17,2,-30,-27,4,-31
meadow_03_2.jpg,16,-10,-27,-2,-11,-21,-18,-14
meadow_04_0.jpg,0,-23,19,31,-21,-10,-31,21
meadow_04_1.jpg,21,-6,-12,23,-10,-15,-20,-12
meadow_04_2.jpg,-29,-15,-20,-6,-24,-10,-18,11
meadow_05_0.jpg,16,-28,13,-17,16,8,2,23
meadow_05_1.jpg,19,-21,12,28,18,0,22,4
meadow_05_2.jpg,-13,14,-30,-24,6,12,13,-1
meadow_06_0.jpg,5,-23,-11,-26,-24,-19,3,-20
meadow_06_1.jpg,6,9,7,-32,31,29,21,7
meadow_06_2.jpg,-6,-28,5,-23,24,-32,12,-2
meadow_07_0.jpg,23,6,-31,4,30,31,29,-14
meadow_07_1.jpg,-6,26,19,-16,12,19,19,14
meadow_07_2.jpg,25,-21,-7,9,11,6,-1,-5
meadow_08_0.jpg,25,6,5,11,10,11,-3,3
meadow_08_1.jpg,-26,-1,-9,30,26,-11,-20,22
meadow_08_2.jpg,15,24,-9,6,27,3,-2,-31
meadow_09_0.jpg,-32,-13,2,-25,26,-32,22,-12
meadow_09_1.jpg,25,-28,2,14,25,30,26,14
meadow_09_2.jpg,23,14,2,11,-5,-32,11,26
meadow_10_0.jpg,28,-8,17,29,-29,15,18,19
meadow_10_1.jpg,-1,13,-24,24,22,30,-12,-4
meadow_10_2.jpg,20,30,20,17,-18,-29,-9,-15
meadow_11_0.jpg,30,30,-4,-14,14,22,-2,-28
meadow_11_1.jpg,5,-11,26,-2,6,-1,-17,25
meadow_11_2.jpg,-21,-24,19,-17,24,-11,-5,28
meadow_12_0.jpg,-18,26,-20,18,-11,3,-19,-19
meadow_12_1.jpg,27,-2,-8,-1,18,-2,16,-32
meadow_12_2.jpg,27,7,-1,0,-32,-9,-14,8
meadow_13_0.jpg,13,-25,-3,-29,11,18,9,23
meadow_13_1.jpg,23,25,3,16,-11,-5,15,-19
meadow_13_2.jpg,20,-30,16,-16,29,10,-11,-5
meadow_14_0.jpg,-28,19,2,21,-6,1,15,8
meadow_14_1.jpg,20,-27,24,-1,-7,27,-11,14
meadow_14_2.jpg,-8,23,-30,-15,-18,27,27,30
meadow_15_0.jpg,19,0,-13,8,16,-19,17,-13
meadow_15_1.jpg,-25,-4,-9,-11,-20,4,4,-4
meadow_15_2.jpg,15,12,-31,16,4,-19,-32,-5
meadow_16_0.jpg,-8,8,-13,-6,1,-19,24,17
meadow_16_1.jpg,17,11,-5,-22,-11,-6,-8,-27
meadow_16_2.jpg,-4,6,-26,8,-28,28,-20,-2
meadow_17_0.jpg,25,-9,15,27,-31,2,-31,-27
meadow_17_1.jpg,11,7,-17,-10,-9,-18,-32,-27
meadow_17_2.jpg,-2,24,23,-29,-23,-24,18,15
meadow_18_0.jpg,-27,1,-19,-19,8,21,-22,31
meadow_18_1.jpg,19,-29,28,15,9,-12,-19,26
meadow_18_2.jpg,17,-24,-30,19,22,23,-10,-6
meadow_19_0.jpg,-15,-25,0,-30,20,29,-23,-18
meadow_19_1.jpg,30,15,11,-10,0,28,-25,0
meadow_19_2.jpg,-19,-9,21,9,11,21,6,20
meadow_20_0.jpg,-6,-21,23,16,10,24,16,-6
meadow_20_1.jpg,-1,-18,11,-26,11,1,18,16
meadow_20_2.jpg,-28,9,-31,-27,20,30,-15,16
meadow_21_0.jpg,-10,-28,-31,16,-32,28,-10,-8
meadow_21_1.jpg,-10,8,5,-12,11,-29,31,-8
meadow_21_2.jpg,-28,-8,20,-2,-11,-5,22,13
meadow_22_0.jpg,-31,5,-20,-3,31,11,5,-29
meadow_22_1.jpg,6,1,-17,9,-30,0,-20,3
meadow_22_2.jpg,-29,1,-8,-19,-31,-12,-20,-9
meadow_23_0.jpg,20,14,-21,6,11,-27,-30,-15
meadow_23_1.jpg,4,-4,13,8,-16,-27,-3,5
meadow_23_2.jpg,1,11,-16,24,-24,-3,5,29
meadow_24_0.jpg,-26,30,-24,-30,31,-7,30,-1
meadow_24_1.jpg,30,-23,15,26,-22,-14,-1,-17
meadow_24_2.jpg,-21,-19,9,-7,9,-17,11,-23
meadow_25_0.jpg,8,-30,28,1,10,21,24,21
meadow_25_1.jpg,0,-23,16,-29,-4,-16,7,-23
meadow_25_2.jpg,-27,29,23,-32,21,-25,28,-8
meadow_26_0.jpg,-21,29,-6,8,-2,26,12,-31
meadow_26_1.jpg,-9,-16,23,18,21,-17,2,8
meadow_26_2.jpg,-28,2,3,-6,-6,25,-5,12
meadow_27_0.jpg,16,-16,-1,15,-12,-21,-26,-12
meadow_27_1.jpg,14,-12,-31,-11,25,18,-1,-8
meadow_27_2.jpg,1,31,9,-15,-6,28,-19,0
meadow_28_0.jpg,27,14,17,-30,10,-22,30,15
meadow_28_1.jpg,8,-1,-23,27,22,15,8,7
meadow_28_2.jpg,-5,-3,18,12,9,8,3,-22
meadow_29_0.jpg,-16,-18,-25,3,1,-13,-21,0
meadow_29_1.jpg,24,13,23,0,-19,28,-31,-30
meadow_29_2.jpg,-4,-26,19,14,9,-21,-17,-25
meadow_30_0.jpg,-27,20,-24,12,18,17,-32,6
meadow_30_1.jpg,-6,23,-12,31,19,7,30,28
meadow_30_2.jpg,-15,-32,0,-22,8,6,-1,-14
meadow_31_0.jpg,29,30,-22,26,-12,-13,-12,31
meadow_31_1.jpg,-32,-1,14,29,30,17,-9,-14
meadow_31_2.jpg,16,23,7,2,-9,-31,-27,5
meadow_32_0.jpg,27,25,-18,30,-18,14,27,-9
meadow_32_1.jpg,10,-19,17,-28,10,-28,20,17
meadow_32_2.jpg,5,13,4,-14,29,23,28,9
meadow_33_0.jpg,18,-14,-15,-25,23,-5,7,-9
meadow_33_1.jpg,17,-10,7,1,25,30,-8,-13
meadow_33_2.jpg,6,5,-13,-3,-7,31,7,-5
meadow_34_0.jpg,-19,-7,-12,8,-24,-17,11,-23
meadow_34_1.jpg,-23,-19,11,2,0,11,-16,-13
meadow_34_2.jpg,30,-3,16,-9,26,-26,5,-23
meadow_35_0.jpg,-5,16,28,-13,-4,28,2,-26
meadow_35_1.jpg,17,26,-24,31,1,-2,1,21
meadow_35_2.jpg,-21,-10,23,-10,-21,-6,-16,10
meadow_36_0.jpg,28,-1,8,12,2,12,10,20
meadow_36_1.jpg,12,14,-24,-19,-32,-1,-26,-14
meadow_36_2.jpg,-12,-2,19,-7,-7,22,23,-20
meadow_37_0.jpg,30,-6,18,29,26,1,-3,-27
meadow_37_1.jpg,-14,-12,26,-1,-1,-30,22,-16
meadow_37_2.jpg,16,6,-14,-6,-29,1,25,0
meadow_38_0.jpg,-29,-27,9,-28,-7,-26,25,24
meadow_38_1.jpg,-30,18,14,-5,9,-16,-31,9
meadow_38_2.jpg,2,-1,-9,31,-17,-30,-5,3
meadow_39_0.jpg,17,-29,-27,-17,13,29,-24,-25
meadow_39_1.jpg,6,24,10,4,2,-28,13,15
meadow_39_2.jpg,19,2,6,-32,-1,-9,-1,7
meadow_40_0.jpg,2,-24,28,-5,11,-3,-32,4
meadow_40_1.jpg,29,-21,-2,-18,-11,28,-12,-18
meadow_40_2.jpg,2,6,4,-15,18,27,23,28
meadow_41_0.jpg,-2,-22,6,1,-4,21,-19,6
meadow_41_1.jpg,15,3,29,12,-23,6,-12,15
meadow_41_2.jpg,15,13,21,0,-15,30,11,18
meadow_42_0.jpg,-6,-13,16,-15,19,25,0,-2
meadow_42_1.jpg,-3,-23,-4,-23,16,-7,-3,-12
meadow_42_2.jpg,28,-19,20,5,-24,-20,-10,7
meadow_43_0.jpg,-27,15,16,29,-24,-13,-23,26
meadow_43_1.jpg,0,4,-1,-32,20,-3,24,0
meadow_43_2.jpg,14,-20,5,26,-13,-21,-7,2
meadow_44_0.jpg,21,9,23,-30,19,31,20,28
meadow_44_1.jpg,-13,-5,-22,-18,-24,7,-16,8
meadow_44_2.jpg,-27,-26,1,-17,30,4,29,30
meadow_45_0.jpg,-27,8,20,-19,4,7,9,3
meadow_45_1.jpg,-11,28,-29,19,30,-5,16,-22
meadow_45_2.jpg,-16,22,17,24,28,-30,-2,-8
meadow_46_0.jpg,-6,27,11,-8,-25,20,28,-31
meadow_46_1.jpg,17,14,8,-9,2,31,5,29
meadow_46_2.jpg,-15,18,21,-26,17,17,11,-19
meadow_47_0.jpg,17,-6,-17,-11,4,29,24,-7
meadow_47_1.jpg,22,-24,20,-2,-20,10,-10,-13
meadow_47_2.jpg,-11,28,13,1,-24,-15,20,29
meadow_48_0.jpg,17,26,-23,-6,14,27,-30,-20
meadow_48_1.jpg,15,26,-3,14,17,3,-22,9
meadow_48_2.jpg,-22,31,7,3,-18,-20,30,6
meadow_49_0.jpg,-30,9,0,-32,30,0,-29,-5
meadow_49_1.jpg,19,-7,25,24,-9,3,-13,3
meadow_49_2.jpg,-12,17,17,-14,15,-22,-17,27
meadow_50_0.jpg,-29,-29,-3,28,6,-2,-4,28
meadow_50_1.jpg,-21,31,9,-14,26,-25,-6,-29
meadow_50_2.jpg,-12,9,-13,-32,-28,-23,-9,8
meadow_51_0.jpg,3,-8,-5,18,12,11,-14,-21
meadow_51_1.jpg,5,8,-10,16,-4,-12,27,-2
meadow_51_2.jpg,-2,-5,2,9,21,-5,10,31
meadow_52_0.jpg,-12,-5,1,26,6,-26,-13,21
meadow_52_1.jpg,-28,16,21,26,-12,18,8,-32
meadow_52_2.jpg,4,-29,-29,-32,20,8,17,22
meadow_53_0.jpg,-32,17,-8,12,3,11,-13,-2
meadow_53_1.jpg,12,5,3,-21,-6,-16,-2,29
meadow_53_2.jpg,19,21,13,-9,-30,-7,25,23
meadow_54_0.jpg,-31,1,23,-22,1,26,8,-6
meadow_54_1.jpg,-21,17,26,-23,-20,17,-6,-3
meadow_54_2.jpg,28,-14,-17,15,30,-14,24,-26
meadow_55_0.jpg,-27,-10,-13,-19,-24,20,-7,1
meadow_55_1.jpg,7,-23,-3,16,-14,22,9,-28
meadow_55_2.jpg,-26,28,-1,-26,4,-4,-6,-5
meadow_56_0.jpg,-11,-7,21,-30,-3,-6,15,11
meadow_56_1.jpg,-28,9,-8,-2,3,26,28,-30
meadow_56_2.jpg,17,28,6,-21,-9,16,-4,13
meadow_57_0.jpg,-4,-20,-5,-26,5,6,-26,0
meadow_57_1.jpg,9,-1,29,-30,6,22,0,28
meadow_57_2.jpg,-12,-21,1,-12,8,22,23,8
meadow_58_0.jpg,-7,-23,-4,21,-5,14,7,-11
meadow_58_1.jpg,-9,-23,-32,5,-10,9,-14,4
meadow_58_2.jpg,0,-1,3,-26,8,14,24,-9
meadow_59_0.jpg,30,19,-17,28,-26,18,8,-32
meadow_59_1.jpg,21,30,-14,-4,1,-2,15,-15
meadow_59_2.jpg,10,4,-26,-29,10,-26,24,-6
meadow_60_0.jpg,2,-16,6,-31,7,-14,14,-13
meadow_60_1.jpg,-15,-6,-14,14,26,-19,-19,27
meadow_60_2.jpg,12,-14,-10,28,-29,28,10,9
meadow_61_0.jpg,-26,25,-4,-10,-8,-18,-1,-8
meadow_61_1.jpg,-27,-10,-11,13,-27,-7,25,21
meadow_61_2.jpg,-25,0,-18,14,16,-15,-20,23
Mountain_01_0.jpg,30,-5,-6,1,7,-24,-22,7
Mountain_01_1.jpg,1,27,15,9,-17,-20,-4,-7
Mountain_01_2.jpg,-4,2,30,12,2,19,-8,9
Mountain_02_0.jpg,-29,29,-14,28,-27,-16,20,-32
Mountain_02_1.jpg,-16,30,-17,-28,27,27,-1,6
Mountain_02_2.jpg,-26,-12,21,26,26,31,3,-31
Mountain_03_0.jpg,31,20,-20,5,20,-2,8,2
Mountain_03_1.jpg,-22,-24,24,10,20,-20,27,19
Mountain_03_2.jpg,-16,10,28,18,15,-12,0,9
Mountain_04_0.jpg,29,12,16,18,-5,13,25,-19
Mountain_04_1.jpg,24,-5,-2,23,-25,-29,-21,-12
Mountain_04_2.jpg,17,25,-31,-14,-18,12,-24,-16
Mountain_05_0.jpg,3,6,-19,0,-14,22,14,-11
Mountain_05_1.jpg,11,-28,17,13,9,-15,-9,-3
Mountain_05_2.jpg,-31,-22,21,-1,13,31,-3,-8
